hard_40 | obstacles_only/nmpc_short_controls_first_model_deep.pth,12,23.29,8,19.61,9,25.55
hard_41 | obstacles_only/nmpc_short_controls_first_model_deep.pth,8,22.71,5,19.81,12,28.6
hard_42 | obstacles_only/nmpc_short_controls_first_model_deep.pth,10,28.62,3,26.06,5,27.55
hard_43 | obstacles_only/nmpc_short_controls_first_model_deep.pth,6,19.94,7,26.72,12,21.93
hard_44 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,7,23.99,9,21.68
hard_45 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,5,29.56,7,31.66
hard_46 | obstacles_only/nmpc_short_controls_first_model_deep.pth,12,26.5,out-of-bounds,60,out-of-bounds,60
hard_47 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,7,28.35,out-of-bounds,60
hard_48 | obstacles_only/nmpc_short_controls_first_model_deep.pth,7,22.15,7,22.62,10,19.91
hard_49 | obstacles_only/nmpc_short_controls_first_model_deep.pth,9,19.86,5,19.35,5,21.91
hard_50 | obstacles_only/nmpc_short_controls_first_model_deep.pth,8,23.44,out-of-bounds,60,8,22.36
hard_51 | obstacles_only/nmpc_short_controls_first_model_deep.pth,5,20.86,5,19.67,7,22.19
hard_52 | obstacles_only/nmpc_short_controls_first_model_deep.pth,6,24.91,5,20.77,8,26.31
hard_53 | obstacles_only/nmpc_short_controls_first_model_deep.pth,6,20.88,5,19.72,8,20.56
hard_54 | obstacles_only/nmpc_short_controls_first_model_deep.pth,6,22.73,11,22.39,8,21.36
hard_55 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,8,31.22,11,33.88
hard_56 | obstacles_only/nmpc_short_controls_first_model_deep.pth,5,22.05,6,19.99,4,20.02
hard_57 | obstacles_only/nmpc_short_controls_first_model_deep.pth,4,20.94,out-of-bounds,60,out-of-bounds,60
hard_58 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,2,28.68,1,30.58
hard_59 | obstacles_only/nmpc_short_controls_first_model_deep.pth,8,27.06,6,29.54,6,30.68
hard_60 | obstacles_only/nmpc_short_controls_first_model_deep.pth,9,28.38,12,27.76,out-of-bounds,60
hard_61 | obstacles_only/nmpc_short_controls_first_model_deep.pth,6,27.84,11,21.07,out-of-bounds,60
hard_62 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,4,19.94,out-of-bounds,60
